nose,neck,right_shoulder,right_elbow,right_wrist,left_shoulder,left_elbow,left_wrist,mid_hip,right_hip,right_knee,right_ankle,left_hip,left_knee,left_ankle,right_eye,left_eye,right_ear,left_ear,left_big_toe,left_small_toe,left_heel,right_big_toe,right_small_toe,right_heel
"(nan, nan)","(395.154, 1378.16)","(430.375, 1378.24)","(453.807, 1431.4)","(430.368, 1431.22)","(359.602, 1378.22)","(341.948, 1431.04)","(306.977, 1454.96)","(395.03, 1484.24)","(412.554, 1484.34)","(359.693, 1578.79)","(330.312, 1684.64)","(371.496, 1484.17)","(353.724, 1584.56)","(336.167, 1696.17)","(nan, nan)","(nan, nan)","(424.366, 1336.95)","(383.205, 1336.76)","(294.944, 1707.84)","(300.729, 1713.68)","(341.977, 1713.65)","(289.069, 1702.1)","(300.68, 1702.04)","(336.114, 1708.1)"
"(nan, nan)","(388.972, 1383.93)","(406.983, 1384)","(442.02, 1437.08)","(401.17, 1437.05)","(348.052, 1383.94)","(318.451, 1436.94)","(306.871, 1472.57)","(388.917, 1484.61)","(400.965, 1490.14)","(348.103, 1584.59)","(318.422, 1702.04)","(353.858, 1484.58)","(347.761, 1601.93)","(318.532, 1707.87)","(nan, nan)","(347.963, 1337.18)","(400.993, 1337.22)","(359.556, 1337.12)","(294.748, 1713.77)","(300.523, 1714.11)","(330.284, 1714.14)","(283.14, 1713.69)","(300.626, 1713.64)","(330.191, 1713.94)"
"(nan, nan)","(359.664, 1384.09)","(395.204, 1383.91)","(430.182, 1437.09)","(389.121, 1437.28)","(341.8, 1384.11)","(306.813, 1437.02)","(259.666, 1478.21)","(354.001, 1496.1)","(388.881, 1496.21)","(318.533, 1602.02)","(312.455, 1696.32)","(347.561, 1495.98)","(312.449, 1607.76)","(318.524, 1696.33)","(nan, nan)","(nan, nan)","(389.016, 1337.18)","(347.793, 1337.18)","(288.919, 1713.75)","(300.473, 1714.05)","(336.15, 1713.68)","(271.295, 1713.62)","(288.951, 1708.07)","(324.337, 1713.71)"
"(306.805, 1337.1)","(348.106, 1384.02)","(383.203, 1384.21)","(400.78, 1437.2)","(365.635, 1478.46)","(312.69, 1383.95)","(300.763, 1431.36)","(259.71, 1472.36)","(353.59, 1490.37)","(377.224, 1490.41)","(318.523, 1601.95)","(312.765, 1702.23)","(336.125, 1490.36)","(300.915, 1613.6)","(324.305, 1702.21)","(nan, nan)","(306.962, 1331.17)","(365.635, 1342.71)","(330.119, 1336.96)","(288.974, 1714.02)","(300.617, 1719.67)","(341.944, 1713.92)","(277.173, 1713.62)","(294.785, 1708.14)","(330.343, 1713.75)"
"(nan, nan)","(342.011, 1383.89)","(359.807, 1383.99)","(389.159, 1437.12)","(341.977, 1437.4)","(306.537, 1383.88)","(300.507, 1431.55)","(259.8, 1472.51)","(347.746, 1484.63)","(354.044, 1490.13)","(306.863, 1590.31)","(318.445, 1707.81)","(324.385, 1490.23)","(271.481, 1613.72)","(383.272, 1590.27)","(nan, nan)","(nan, nan)","(353.852, 1337.16)","(306.898, 1337.01)","(412.672, 1619.79)","(406.72, 1619.44)","(389.219, 1578.62)","(271.456, 1719.65)","(294.829, 1713.94)","(335.988, 1714.19)"
"(294.957, 1342.84)","(318.518, 1384.17)","(347.876, 1384.21)","(294.926, 1425.39)","(230.214, 1389.98)","(300.861, 1384.3)","(277.341, 1437.13)","(253.742, 1466.49)","(336.069, 1495.96)","(347.855, 1496.08)","(300.935, 1590.31)","(312.771, 1707.92)","(312.661, 1496.06)","(259.532, 1602.04)","(353.688, 1596.15)","(nan, nan)","(295.002, 1336.9)","(347.686, 1337.27)","(301.066, 1337.12)","(359.71, 1643.25)","(365.541, 1625.76)","(354.11, 1584.32)","(283.185, 1719.56)","(300.574, 1713.94)","(330.125, 1714.24)"
"(265.513, 1342.76)","(306.637, 1384.24)","(330.156, 1384.39)","(277.21, 1425.35)","(230.1, 1395.95)","(294.839, 1384.37)","(259.642, 1437.04)","(235.956, 1437.24)","(306.87, 1502.02)","(336.074, 1502.07)","(300.931, 1602.13)","(318.57, 1707.88)","(300.652, 1501.99)","(235.938, 1590.34)","(312.5, 1619.71)","(nan, nan)","(271.418, 1336.88)","(336.132, 1337.32)","(294.878, 1337.27)","(312.59, 1684.47)","(nan, nan)","(330.261, 1607.98)","(300.538, 1714.02)","(306.736, 1713.72)","(336.039, 1713.75)"
"(259.554, 1342.69)","(300.567, 1384.01)","(306.959, 1384.21)","(259.607, 1419.58)","(218.462, 1390.19)","(271.375, 1384.11)","(253.748, 1431.39)","(212.22, 1466.59)","(300.777, 1496.13)","(312.451, 1496.15)","(300.754, 1596.13)","(318.45, 1690.45)","(283.216, 1496.2)","(212.275, 1578.55)","(265.645, 1601.97)","(nan, nan)","(259.793, 1337.03)","(312.463, 1342.67)","(277.327, 1337.32)","(300.647, 1672.88)","(300.636, 1666.94)","(294.831, 1601.96)","(300.521, 1713.81)","(306.656, 1708.16)","(336.055, 1708.11)"
"(253.319, 1342.84)","(288.898, 1384.15)","(306.42, 1384.22)","(253.554, 1413.56)","(212.402, 1378.29)","(259.644, 1384.39)","(247.66, 1431.39)","(206.631, 1460.77)","(289.072, 1501.9)","(300.955, 1502.03)","(271.315, 1602.06)","(312.725, 1690.32)","(265.474, 1496.17)","(188.973, 1572.78)","(253.497, 1619.69)","(nan, nan)","(253.544, 1337.09)","(300.658, 1337.3)","(259.559, 1337.31)","(259.37, 1672.75)","(253.561, 1666.65)","(271.365, 1619.87)","(271.326, 1708.12)","(294.836, 1707.93)","(341.908, 1707.86)"
"(224.408, 1337.32)","(277.315, 1384.14)","(306.456, 1384.1)","(300.842, 1437.13)","(212.57, 1395.98)","(253.84, 1384.33)","(218.537, 1431.5)","(200.769, 1431.3)","(265.697, 1490.28)","(300.545, 1490.41)","(265.472, 1590.34)","(324.295, 1678.82)","(253.851, 1490.17)","(165.549, 1572.67)","(236.036, 1625.74)","(nan, nan)","(241.871, 1336.87)","(nan, nan)","(259.301, 1337.25)","(224.351, 1666.94)","(224.218, 1666.71)","(253.649, 1625.8)","(300.814, 1713.8)","(306.912, 1708.06)","(342.065, 1696.15)"
"(212.448, 1343.14)","(253.848, 1378.41)","(283.195, 1378.38)","(247.75, 1425.33)","(194.834, 1390.01)","(230.255, 1384.06)","(224.284, 1431.32)","(183.096, 1472.47)","(253.912, 1484.41)","(265.635, 1484.49)","(265.417, 1590.18)","(318.537, 1672.93)","(241.968, 1484.34)","(159.38, 1572.48)","(212.454, 1654.88)","(nan, nan)","(212.575, 1342.79)","(265.375, 1337.12)","(236.08, 1337.25)","(200.69, 1678.66)","(206.403, 1678.55)","(230.108, 1660.76)","(300.754, 1708.09)","(306.831, 1702.22)","(342.039, 1678.75)"
"(200.709, 1336.82)","(230.035, 1378.29)","(236.116, 1383.88)","(206.49, 1419.51)","(165.499, 1384.06)","(212.639, 1378.28)","(212.706, 1431.04)","(177.115, 1454.79)","(241.755, 1484.31)","(253.66, 1484.41)","(259.87, 1584.3)","(312.677, 1672.5)","(218.267, 1484.37)","(141.819, 1560.9)","(183.119, 1654.88)","(nan, nan)","(206.508, 1331.04)","(nan, nan)","(218.288, 1336.93)","(159.521, 1672.66)","(165.455, 1672.79)","(206.301, 1661.02)","(306.534, 1707.89)","(312.565, 1696.28)","(336.039, 1672.95)"
"(194.818, 1342.72)","(224.267, 1372.51)","(247.812, 1372.49)","(194.84, 1401.96)","(165.37, 1413.54)","(212.331, 1378.16)","(200.768, 1419.55)","(165.297, 1431.14)","(212.523, 1484.03)","(230.162, 1484.1)","(259.343, 1578.4)","(306.973, 1666.9)","(206.412, 1478.66)","(124.228, 1560.72)","(159.434, 1661.04)","(nan, nan)","(206.229, 1336.96)","(nan, nan)","(212.524, 1337.04)","(118.028, 1678.61)","(124.306, 1684.45)","(165.454, 1666.99)","(306.497, 1702.18)","(312.602, 1696.18)","(324.274, 1672.89)"
"(171.42, 1337.2)","(206.776, 1360.65)","(212.321, 1354.88)","(165.54, 1396)","(153.677, 1407.76)","(206.63, 1366.48)","(206.802, 1419.39)","(165.184, 1437.01)","(206.384, 1478.54)","(212.246, 1478.58)","(241.967, 1572.55)","(301.076, 1637.27)","(194.837, 1478.52)","(118.138, 1566.58)","(118.579, 1666.87)","(183.002, 1336.88)","(188.944, 1336.77)","(nan, nan)","(206.615, 1336.86)","(83.0174, 1684.45)","(106.597, 1690.32)","(130.205, 1672.67)","(306.94, 1690.36)","(306.945, 1678.77)","(312.584, 1643.23)"
"(153.673, 1336.92)","(200.473, 1360.57)","(206.747, 1360.57)","(165.408, 1396.11)","(124.319, 1390.19)","(171.397, 1360.67)","(200.513, 1413.71)","(153.648, 1437.12)","(188.991, 1478.62)","(206.505, 1478.62)","(224.143, 1572.53)","(300.839, 1625.84)","(171.253, 1478.66)","(106.554, 1560.79)","(106.29, 1666.94)","(nan, nan)","(159.374, 1331.03)","(nan, nan)","(165.65, 1331.24)","(70.9531, 1672.93)","(76.9533, 1678.74)","(112.232, 1672.97)","(306.977, 1678.7)","(306.979, 1672.87)","(312.463, 1625.86)"
"(124.335, 1342.75)","(171.357, 1354.9)","(200.484, 1354.82)","(165.354, 1407.66)","(118.156, 1396.08)","(159.668, 1360.62)","(194.652, 1413.63)","(130.134, 1431.31)","(165.647, 1478.4)","(188.915, 1478.37)","(206.856, 1572.66)","(300.686, 1625.51)","(159.666, 1478.4)","(88.726, 1566.52)","(71.4192, 1672.46)","(118.349, 1342.71)","(135.988, 1336.9)","(nan, nan)","(159.333, 1331.26)","(59.1109, 1672.83)","(65.0414, 1678.63)","(82.9971, 1678.57)","(306.775, 1672.52)","(306.777, 1666.7)","(306.968, 1625.48)"
"(124.059, 1343.16)","(165.268, 1360.74)","(165.398, 1366.45)","(153.611, 1419.4)","(106.591, 1396.05)","(159.46, 1360.74)","(171.328, 1413.66)","(118.481, 1431)","(159.671, 1478.36)","(165.535, 1478.35)","(194.709, 1572.88)","(289.077, 1619.74)","(153.688, 1478.33)","(71.4652, 1566.77)","(65.1551, 1672.56)","(118.091, 1354.65)","(124.234, 1342.72)","(nan, nan)","(147.667, 1337.02)","(53.3758, 1672.63)","(59.0746, 1673.04)","(65.4782, 1684.38)","(300.99, 1666.66)","(306.556, 1655.09)","(306.427, 1619.68)"
[ 118.1205 1337.15  ],[ 153.583 1363.59 ],[ 156.509 1363.5  ],[ 138.906 1413.54 ],"(nan, nan)",[ 147.6815 1363.6   ],[ 168.25  1416.635],"(nan, nan)",[ 153.7295 1478.42  ],[ 162.461 1478.41 ],"(nan, nan)","(nan, nan)",[ 144.771 1478.43 ],"(nan, nan)","(nan, nan)",[  66.61535 1348.77   ],[ 118.407 1333.95 ],"(865.888, 1189.67)",[ 136.023 1334.12 ],"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(112.182, 1331.14)","(141.898, 1366.44)","(147.62, 1360.55)","(124.201, 1407.68)","(83.0871, 1390.32)","(135.903, 1366.46)","(165.172, 1419.61)","(112.43, 1436.98)","(147.788, 1478.48)","(159.387, 1478.47)","(171.439, 1578.58)","(259.808, 1607.96)","(135.854, 1478.53)","(71.0177, 1566.5)","(53.4447, 1672.58)","(nan, nan)","(112.58, 1325.18)","(nan, nan)","(124.379, 1331.22)","(41.6357, 1672.58)","(41.6312, 1678.65)","(59.3354, 1684.42)","(288.915, 1631.61)","(283.215, 1625.83)","(283.165, 1602)"
"(106.454, 1331.01)","(147.537, 1354.79)","(147.696, 1349.09)","(118.094, 1407.65)","(71.3414, 1396.1)","(130.095, 1354.87)","(130.027, 1419.55)","(77.1299, 1413.6)","(124.099, 1478.4)","(136.019, 1478.34)","(159.161, 1578.38)","(253.892, 1596.19)","(118.329, 1478.4)","(65.3765, 1560.8)","(nan, nan)","(nan, nan)","(112.227, 1313.62)","(nan, nan)","(118.497, 1325.28)","(nan, nan)","(nan, nan)","(nan, nan)","(271.355, 1631.4)","(265.585, 1625.59)","(271.458, 1584.49)"
"(77.0355, 1331.04)","(124.161, 1360.6)","(141.727, 1354.68)","(88.7947, 1413.59)","(59.2664, 1425.41)","(112.515, 1372.31)","(118.187, 1431.22)","(70.9315, 1437.38)","(112.542, 1478.65)","(124.035, 1478.63)","(124.191, 1578.73)","(224.384, 1584.45)","(106.424, 1478.59)","(47.5782, 1572.65)","(15.0436, 1672.94)","(nan, nan)","(83.0332, 1319.34)","(nan, nan)","(112.252, 1330.97)","(12.2005, 1678.62)","(12.1967, 1702.08)","(nan, nan)","(253.868, 1619.58)","(259.425, 1613.78)","(253.586, 1578.57)"
"(65.444, 1325.39)","(106.556, 1360.74)","(112.387, 1360.6)","(71.0873, 1407.71)","(nan, nan)","(100.495, 1366.42)","(106.564, 1431.03)","(59.3502, 1443.04)","(100.608, 1484.1)","(112.467, 1484.14)","(112.229, 1578.8)","(147.623, 1608.01)","(77.2716, 1484.1)","(15.0339, 1572.32)","(15.0815, 1672.66)","(nan, nan)","(71.1124, 1307.81)","(nan, nan)","(88.8202, 1319.47)","(12.1913, 1678.65)","(15.0236, 1696.16)","(15.0265, 1690.29)","(153.61, 1613.84)","(153.575, 1619.61)","(153.517, 1596.08)"
"(47.5194, 1331.29)","(77.1902, 1378.11)","(106.538, 1372.49)","(106.338, 1431.3)","(nan, nan)","(65.5479, 1378.08)","(65.5716, 1431.34)","(nan, nan)","(77.1018, 1484.52)","(106.56, 1484.6)","(71.0916, 1590.18)","(124.286, 1584.39)","(65.3764, 1484.37)","(15.052, 1578.5)","(15.0804, 1696.16)","(nan, nan)","(59.3165, 1319.44)","(nan, nan)","(65.6216, 1325.32)","(12.1895, 1696.22)","(15.0256, 1713.85)","(12.1904, 1708.1)","(130.155, 1608)","(124.271, 1613.58)","(141.815, 1578.49)"
[  31.2912 1334.28  ],[  74.2347 1380.99  ],[ 100.65715 1375.425  ],[  88.7623 1431.415 ],"(2137.95, 1119.21)",[  65.3004 1381.01  ],[  65.28975 1434.255  ],"(2284.97, 1130.95)",[  74.1119 1484.555 ],[  97.6873 1487.33  ],[  68.1286 1584.45  ],[  69.6936 1631.45  ],[  65.16915 1484.39   ],[  15.06345 1578.4    ],[  15.0839 1687.43  ],"(2143.59, 995.501)",[  37.17985 1328.075  ],"(2137.58, 1001.39)",[  65.35785 1331.265  ],"(nan, nan)","(nan, nan)",[  12.1916 1705.125 ],"(nan, nan)","(nan, nan)",[  77.0022 1631.475 ]
"(nan, nan)","(71.2792, 1383.87)","(94.7763, 1378.36)","(71.1866, 1431.53)","(nan, nan)","(65.0529, 1383.94)","(65.0079, 1437.17)",[2296.79 1133.95],"(71.122, 1484.59)","(88.8146, 1490.06)","(65.1656, 1578.72)","(15.1012, 1678.51)","(64.9619, 1484.41)","(15.0749, 1578.3)","(15.0874, 1678.7)","(nan, nan)","(nan, nan)","(nan, nan)","(65.0941, 1337.21)","(12.1793, 1690.36)","(nan, nan)","(12.1928, 1702.15)","(nan, nan)","(nan, nan)","(12.1894, 1684.46)"
"(15.063, 1337.27)","(64.9607, 1383.84)","(71.3217, 1378.39)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(64.9503, 1490.22)","(71.2993, 1490.33)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(15.0432, 1336.71)","(71.0789, 1337.04)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(15.1181, 1337.32)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(15.0285, 1384.28)","(15.0433, 1443.19)","(15.1179, 1478.17)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(15.1056, 1336.75)","(nan, nan)","(15.0497, 1336.83)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(47.47, 1490.19)","(65.3034, 1490.14)","(15.0481, 1578.52)","(15.0578, 1666.92)","(12.1969, 1490.28)","(15.0941, 1578.32)","(15.0657, 1672.74)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(15.0563, 1678.69)","(12.1806, 1696.16)","(nan, nan)","(15.0549, 1678.7)","(15.0471, 1672.93)","(nan, nan)"
"(nan, nan)","(nan, nan)","(65.2791, 1383.9)","(59.3549, 1431.35)","(15.0609, 1478.12)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(15.1372, 1343.04)","(15.0427, 1384)","(47.5617, 1378.35)","(65.4733, 1431.02)","(nan, nan)","(15.0766, 1384.04)","(15.0781, 1442.96)","(15.0802, 1466.55)","(15.074, 1501.93)","(nan, nan)","(nan, nan)","(nan, nan)","(15.1009, 1502.02)","(15.1274, 1584.48)","(15.0695, 1672.89)","(nan, nan)","(15.1241, 1337.01)","(12.177, 1337.36)","(15.0822, 1336.97)","(15.0524, 1696.29)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(15.133, 1343.27)","(15.0872, 1383.86)","(nan, nan)","(nan, nan)","(nan, nan)","(15.0898, 1378.23)","(nan, nan)","(nan, nan)","(15.0979, 1490.19)","(15.0396, 1484.56)","(15.1188, 1572.75)","(15.0401, 1672.73)","(15.1102, 1490.27)","(15.1201, 1578.41)","(15.0387, 1678.7)","(15.1397, 1342.89)","(15.1281, 1337.24)","(15.0887, 1337.38)","(15.1023, 1337.12)","(15.0513, 1696.34)","(nan, nan)","(47.5141, 1702.05)","(15.0576, 1702.06)","(15.0777, 1690.35)","(nan, nan)"
"(15.133, 1343.27)",[  15.097 1381.11 ],"(2102.64, 1066.35)","(2096.68, 1148.67)","(nan, nan)",[  15.1  1375.26],"(2296.83, 1095.71)","(nan, nan)",[  15.10985 1487.28   ],[  15.0598 1484.395 ],"(nan, nan)","(nan, nan)",[  15.11845 1487.35   ],[  15.1187 1578.525 ],"(nan, nan)","(15.1397, 1342.89)","(15.1281, 1337.24)",[  15.08755 1340.095  ],"(15.1023, 1337.12)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(nan, nan)","(15.1068, 1378.36)",[2111.415 1066.325],[2105.46  1148.695],"(nan, nan)","(15.1102, 1372.29)","(nan, nan)","(nan, nan)","(15.1218, 1484.37)","(15.08, 1484.23)","(15.1162, 1572.76)","(15.0397, 1672.69)","(15.1267, 1484.43)","(15.1173, 1578.64)","(15.0404, 1678.78)","(nan, nan)","(nan, nan)","(15.0864, 1342.81)","(nan, nan)","(15.0518, 1690.35)","(12.1944, 1702.22)","(nan, nan)","(15.0462, 1684.54)","(12.2111, 1684.42)","(35.7565, 1678.7)"
"(nan, nan)","(15.1279, 1407.72)","(nan, nan)","(nan, nan)","(15.0686, 1431.43)","(15.073, 1395.94)","(nan, nan)","(nan, nan)","(15.1618, 1484.47)","(nan, nan)","(15.1413, 1578.41)","(15.0609, 1666.74)","(15.1321, 1495.98)","(15.1284, 1596.19)","(15.0431, 1672.71)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(15.0547, 1690.4)","(12.172, 1696.2)","(47.5196, 1678.66)","(15.1094, 1696.14)","(15.0968, 1678.62)","(47.4579, 1672.68)"
"(907.248, 1172.32)","(15.1279, 1407.72)","(865.852, 1236.89)","(830.774, 1295.8)","(nan, nan)","(15.073, 1395.94)","(966.233, 1289.93)","(nan, nan)","(15.1618, 1484.47)","(889.581, 1360.7)","(nan, nan)","(nan, nan)","(15.1321, 1495.98)","(nan, nan)","(nan, nan)","(889.631, 1160.48)","(913.01, 1160.44)","(872.097, 1172.31)","(918.843, 1166.44)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(1001.41, 1160.6)","(15.1279, 1407.72)","(960.291, 1219.3)","(960.462, 1290.05)","(nan, nan)","(15.073, 1395.94)","(1060.34, 1284.08)","(nan, nan)","(15.1618, 1484.47)","(989.611, 1342.9)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(1001.4, 1154.76)","(1007.26, 1154.53)","(989.56, 1172.13)","(1036.7, 1160.41)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
[1027.885 1137.055],"(15.1279, 1407.72)",[ 992.6855 1207.495 ],"(960.462, 1290.05)","(nan, nan)","(15.073, 1395.94)","(1060.34, 1284.08)","(nan, nan)","(15.1618, 1484.47)","(989.611, 1342.9)","(nan, nan)","(nan, nan)","(2267.45, 1201.71)","(nan, nan)","(nan, nan)",[1022.055 1131.19 ],[1031.005 1130.96 ],[1007.335 1151.615],[1057.33  1134.075],"(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
[1041.1225 1125.2825],"(15.1279, 1407.72)",[1008.88275 1201.5925 ],"(960.462, 1290.05)","(2179.03, 1148.6)","(15.073, 1395.94)","(1060.34, 1284.08)","(2308.61, 1136.95)","(15.1618, 1484.47)","(989.611, 1342.9)","(2232.05, 1289.93)","(2249.81, 1348.97)","(2243.89, 1160.39)","(2279, 1278.21)","(2320.39, 1384.08)",[1032.3825 1119.405 ],[1042.8775 1119.175 ],[1016.2225 1141.3575],[1067.645  1120.9075],"(nan, nan)","(nan, nan)","(2326.39, 1390.13)","(2249.78, 1342.83)","(2238.02, 1348.86)","(2249.79, 1348.84)"
"(1054.36, 1113.51)","(15.1279, 1407.72)","(1025.08, 1195.69)","(nan, nan)","(nan, nan)","(15.073, 1395.94)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(1042.71, 1107.62)","(1054.75, 1107.39)","(1025.11, 1131.1)","(1077.96, 1107.74)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)","(nan, nan)"
"(1054.36, 1113.51)","(15.1279, 1407.72)","(1025.08, 1195.69)","(2102.5, 1172.22)","(nan, nan)","(15.073, 1395.94)","(2285.13, 1119.23)","(nan, nan)","(2226.26, 1242.93)","(2178.95, 1254.69)","(nan, nan)","(2373.43, 1413.54)","(2279.14, 1237.01)","(2326.27, 1295.94)","(2379.33, 1413.68)","(1042.71, 1107.62)","(1054.75, 1107.39)","(1025.11, 1131.1)","(1077.96, 1107.74)","(2385.13, 1431.34)","(2385.17, 1437.11)","(2379.43, 1431.22)","(2379.14, 1431.37)","(2373.25, 1443.12)","(2379.21, 1419.57)"
